EXPERIMENTAL DATA:c:\digitam\result\jbscal03.xpt       DATE 21-Sep-18
START TIME:  12:09       STOP TIME:  14:33       TOTAL TIME:  2:24
=============================================================================   
TIME	P	Q	P(corr)	Q(corr)	A.INPUT	A.INPUT	REMARK
sec	microW	mJ	microW	mJ	MV	MVs
2884	300.196	168.852	 	 	 	 
2885	300.344	169.153	 	 	 	 
2886	300.319	169.453	 	 	 	 
2887	300.245	169.753	 	 	 	 
2888	300.270	170.054	 	 	 	 
2889	300.344	170.354	 	 	 	 
2890	300.393	170.654	 	 	 	 
2891	300.368	170.955	 	 	 	 
2892	300.319	171.255	 	 	 	 
2893	300.319	171.555	 	 	 	 
2894	300.245	171.855	 	 	 	 
2895	300.270	172.156	 	 	 	 
2896	300.344	172.456	 	 	 	 
2897	300.294	172.756	 	 	 	 
2898	300.319	173.057	 	 	 	 
2899	300.319	173.357	 	 	 	 
2900	300.270	173.657	 	 	 	 
2901	300.196	173.958	 	 	 	 
2902	300.270	174.258	 	 	 	 
2903	300.221	174.558	 	 	 	 
2904	300.221	174.858	 	 	 	 
2905	300.294	175.158	 	 	 	 
2906	300.239	175.459	 	 	 	 
2907	300.319	175.759	 	 	 	 
2908	300.270	176.059	 	 	 	 
2909	300.221	176.360	 	 	 	 
2910	300.270	176.660	 	 	 	 
2911	300.245	176.960	 	 	 	 
2912	300.196	177.260	 	 	 	 
2913	300.270	177.561	 	 	 	 
2914	300.221	177.861	 	 	 	 
2915	300.196	178.161	 	 	 	 
2916	300.196	178.461	 	 	 	 
2917	300.221	178.761	 	 	 	 
2918	300.270	179.062	 	 	 	 
2919	300.221	179.362	 	 	 	 
2920	300.172	179.662	 	 	 	 
2921	300.294	179.962	 	 	 	 
2922	300.245	180.263	 	 	 	 
2923	300.294	180.563	 	 	 	 
2924	300.270	180.863	 	 	 	 
2925	300.221	181.163	 	 	 	 
2926	300.344	181.464	 	 	 	 
2927	300.270	181.764	 	 	 	 
2928	300.221	182.064	 	 	 	 
2929	300.270	182.364	 	 	 	 
2930	300.368	182.665	 	 	 	 
2931	300.442	182.965	 	 	 	 
2932	300.417	183.266	 	 	 	 
2933	300.319	183.566	 	 	 	 
2934	300.294	183.866	 	 	 	 
2935	300.319	184.167	 	 	 	 
2936	300.319	184.467	 	 	 	 
2937	300.368	184.767	 	 	 	 
2938	300.344	185.068	 	 	 	 
2939	300.270	185.368	 	 	 	 
2940	300.393	185.668	 	 	 	 
2941	300.368	185.969	 	 	 	 
2942	300.294	186.269	 	 	 	 
2943	300.221	186.569	 	 	 	 
2944	300.368	186.870	 	 	 	 
2945	300.417	187.170	 	 	 	 
2946	300.344	187.470	 	 	 	 
2947	300.221	187.771	 	 	 	 
2948	300.319	188.071	 	 	 	 
2949	300.319	188.371	 	 	 	 
2950	300.344	188.672	 	 	 	 
2951	300.270	188.972	 	 	 	 
2952	300.319	189.272	 	 	 	 
2953	300.344	189.572	 	 	 	 
2954	300.393	189.873	 	 	 	 
2955	300.344	190.173	 	 	 	 
2956	300.245	190.473	 	 	 	 
2957	300.368	190.774	 	 	 	 
2958	300.221	191.074	 	 	 	 
2959	300.313	191.374	 	 	 	 
2960	300.319	191.675	 	 	 	 
2961	300.270	191.975	 	 	 	 
2962	300.344	192.275	 	 	 	 
2963	300.344	192.576	 	 	 	 
2964	300.344	192.876	 	 	 	 
2965	300.344	193.176	 	 	 	 
2966	300.294	193.477	 	 	 	 
2967	300.221	193.777	 	 	 	 
2968	300.393	194.077	 	 	 	 
2969	300.319	194.378	 	 	 	 
2970	300.245	194.678	 	 	 	 
2971	300.368	194.978	 	 	 	 
2972	300.245	195.278	 	 	 	 
2973	300.319	195.579	 	 	 	 
2974	300.319	195.879	 	 	 	 
2975	300.245	196.179	 	 	 	 
2976	300.294	196.480	 	 	 	 
2977	300.294	196.780	 	 	 	 
2978	300.294	197.080	 	 	 	 
2979	300.221	197.380	 	 	 	 
2980	300.221	197.681	 	 	 	 
2981	300.221	197.981	 	 	 	 
2982	300.196	198.281	 	 	 	 
2983	300.245	198.581	 	 	 	 
2984	300.319	198.882	 	 	 	 
2985	300.270	199.182	 	 	 	 
2986	300.221	199.482	 	 	 	 
2987	300.319	199.782	 	 	 	 
2988	300.417	200.083	 	 	 	 
2989	300.319	200.383	 	 	 	 
2990	300.245	200.683	 	 	 	 
2991	300.221	200.984	 	 	 	 
2992	300.294	201.284	 	 	 	 
2993	300.319	201.584	 	 	 	 
2994	300.344	201.885	 	 	 	 
2995	300.221	202.185	 	 	 	 
2996	300.245	202.485	 	 	 	 
2997	300.270	202.785	 	 	 	 
2998	300.344	203.086	 	 	 	 
2999	300.270	203.386	 	 	 	 
3000	300.270	203.686	 	 	 	 
3001	300.245	203.986	 	 	 	 
3002	300.319	204.287	 	 	 	 
3003	300.368	204.587	 	 	 	 
3004	300.221	204.887	 	 	 	 
3005	300.245	205.188	 	 	 	 
3006	300.294	205.488	 	 	 	 
3007	300.319	205.788	 	 	 	 
3008	300.368	206.089	 	 	 	 
3009	300.344	206.389	 	 	 	 
3010	300.368	206.689	 	 	 	 
3011	300.319	206.990	 	 	 	 
3012	300.331	207.290	 	 	 	 
3013	300.393	207.590	 	 	 	 
3014	300.344	207.891	 	 	 	 
3015	300.442	208.191	 	 	 	 
3016	300.368	208.491	 	 	 	 
3017	300.442	208.792	 	 	 	 
3018	300.393	209.092	 	 	 	 
3019	300.368	209.393	 	 	 	 
3020	300.393	209.693	 	 	 	 
3021	300.393	209.993	 	 	 	 
3022	300.442	210.294	 	 	 	 
3023	300.466	210.594	 	 	 	 
3024	300.319	210.895	 	 	 	 
3025	300.393	211.195	 	 	 	 
3026	300.442	211.496	 	 	 	 
3027	300.319	211.796	 	 	 	 
3028	300.393	212.096	 	 	 	 
3029	300.491	212.397	 	 	 	 
3030	300.368	212.697	 	 	 	 
3031	300.270	212.997	 	 	 	 
3032	300.393	213.298	 	 	 	 
3033	300.294	213.598	 	 	 	 
3034	300.344	213.898	 	 	 	 
3035	300.442	214.199	 	 	 	 
3036	300.417	214.499	 	 	 	 
3037	300.294	214.800	 	 	 	 
3038	300.344	215.100	 	 	 	 
3039	300.368	215.400	 	 	 	 
3040	300.245	215.700	 	 	 	 
3041	300.294	216.001	 	 	 	 
3042	300.294	216.301	 	 	 	 
3043	300.294	216.601	 	 	 	 
3044	300.172	216.902	 	 	 	 
3045	300.245	217.202	 	 	 	 
3046	300.221	217.502	 	 	 	 
3047	300.294	217.802	 	 	 	 
3048	300.344	218.103	 	 	 	 
3049	300.344	218.403	 	 	 	 
3050	300.294	218.703	 	 	 	 
3051	300.319	219.004	 	 	 	 
3052	300.294	219.304	 	 	 	 
3053	300.319	219.604	 	 	 	 
3054	300.221	219.904	 	 	 	 
3055	300.270	220.205	 	 	 	 
3056	300.245	220.505	 	 	 	 
3057	300.245	220.805	 	 	 	 
3058	300.270	221.105	 	 	 	 
3059	300.221	221.406	 	 	 	 
3060	300.221	221.706	 	 	 	 
3061	300.196	222.006	 	 	 	 
3062	300.294	222.306	 	 	 	 
3063	300.319	222.607	 	 	 	 
3064	300.245	222.907	 	 	 	 
3065	300.202	223.207	 	 	 	 
3066	300.294	223.507	 	 	 	 
3067	300.172	223.808	 	 	 	 
3068	300.319	224.108	 	 	 	 
3069	300.344	224.408	 	 	 	 
3070	300.319	224.709	 	 	 	 
3071	300.245	225.009	 	 	 	 
3072	300.245	225.309	 	 	 	 
3073	300.294	225.609	 	 	 	 
3074	300.270	225.910	 	 	 	 
3075	300.196	226.210	 	 	 	 
3076	300.221	226.510	 	 	 	 
3077	300.245	226.810	 	 	 	 
3078	300.245	227.111	 	 	 	 
3079	300.172	227.411	 	 	 	 
3080	300.294	227.711	 	 	 	 
3081	300.196	228.011	 	 	 	 
3082	300.221	228.311	 	 	 	 
3083	300.172	228.612	 	 	 	 
3084	300.221	228.912	 	 	 	 
3085	300.221	229.212	 	 	 	 
3086	300.270	229.512	 	 	 	 
3087	300.172	229.813	 	 	 	 
3088	300.147	230.113	 	 	 	 
3089	300.294	230.413	 	 	 	 
3090	300.172	230.713	 	 	 	 
3091	300.147	231.013	 	 	 	 
3092	300.172	231.313	 	 	 	 
3093	300.172	231.614	 	 	 	 
3094	300.294	231.914	 	 	 	 
3095	300.245	232.214	 	 	 	 
3096	300.245	232.514	 	 	 	 
3097	300.221	232.815	 	 	 	 
3098	300.294	233.115	 	 	 	 
3099	300.319	233.415	 	 	 	 
3100	300.319	233.716	 	 	 	 
3101	300.196	234.016	 	 	 	 
3102	300.344	234.316	 	 	 	 
3103	300.245	234.616	 	 	 	 
3104	300.221	234.917	 	 	 	 
3105	300.270	235.217	 	 	 	 
3106	300.393	235.517	 	 	 	 
3107	300.270	235.818	 	 	 	 
3108	300.319	236.118	 	 	 	 
3109	300.294	236.418	 	 	 	 
3110	300.344	236.718	 	 	 	 
3111	300.393	237.019	 	 	 	 
3112	300.270	237.319	 	 	 	 
3113	300.245	237.619	 	 	 	 
3114	300.368	237.920	 	 	 	 
3115	300.294	238.220	 	 	 	 
3116	300.319	238.520	 	 	 	 
3117	300.319	238.821	 	 	 	 
3118	300.166	239.121	 	 	 	 
3119	300.270	239.421	 	 	 	 
3120	300.319	239.721	 	 	 	 
3121	300.368	240.022	 	 	 	 
3122	300.270	240.322	 	 	 	 
3123	300.123	240.622	 	 	 	 
3124	300.368	240.923	 	 	 	 
3125	300.344	241.223	 	 	 	 
3126	300.221	241.523	 	 	 	 
3127	300.221	241.823	 	 	 	 
3128	300.221	242.124	 	 	 	 
3129	300.221	242.424	 	 	 	 
3130	300.221	242.724	 	 	 	 
3131	300.270	243.024	 	 	 	 
3132	300.196	243.324	 	 	 	 
3133	300.270	243.625	 	 	 	 
3134	300.294	243.925	 	 	 	 
3135	300.221	244.225	 	 	 	 
3136	300.270	244.526	 	 	 	 
3137	300.270	244.826	 	 	 	 
3138	300.393	245.126	 	 	 	 
3139	300.294	245.426	 	 	 	 
3140	300.147	245.727	 	 	 	 
3141	300.270	246.027	 	 	 	 
3142	300.172	246.327	 	 	 	 
3143	300.172	246.627	 	 	 	 
3144	300.172	246.927	 	 	 	 
3145	300.196	247.228	 	 	 	 
3146	300.221	247.528	 	 	 	 
3147	300.294	247.828	 	 	 	 
3148	300.221	248.128	 	 	 	 
3149	300.172	248.428	 	 	 	 
3150	300.221	248.729	 	 	 	 
3151	300.221	249.029	 	 	 	 
3152	300.172	249.329	 	 	 	 
3153	300.147	249.629	 	 	 	 
3154	300.147	249.929	 	 	 	 
3155	300.221	250.230	 	 	 	 
3156	300.172	250.530	 	 	 	 
3157	300.172	250.830	 	 	 	 
3158	300.196	251.130	 	 	 	 
3159	300.123	251.430	 	 	 	 
3160	300.270	251.731	 	 	 	 
3161	300.172	252.031	 	 	 	 
3162	300.196	252.331	 	 	 	 
3163	300.196	252.631	 	 	 	 
3164	300.172	252.931	 	 	 	 
3165	300.172	253.231	 	 	 	 
3166	300.319	253.532	 	 	 	 
3167	300.196	253.832	 	 	 	 
3168	300.123	254.132	 	 	 	 
3169	300.147	254.432	 	 	 	 
3170	300.098	254.732	 	 	 	 
3171	300.221	255.033	 	 	 	 
3172	300.245	255.333	 	 	 	 
3173	300.196	255.633	 	 	 	 
3174	300.245	255.933	 	 	 	 
3175	300.221	256.233	 	 	 	 
3176	300.319	256.534	 	 	 	 
3177	300.319	256.834	 	 	 	 
3178	300.147	257.134	 	 	 	 
3179	300.147	257.434	 	 	 	 
3180	300.196	257.735	 	 	 	 
3181	300.172	258.035	 	 	 	 
3182	300.196	258.335	 	 	 	 
3183	300.196	258.635	 	 	 	 
3184	300.172	258.935	 	 	 	 
3185	300.172	259.236	 	 	 	 
3186	300.221	259.536	 	 	 	 
3187	300.172	259.836	 	 	 	 
3188	300.123	260.136	 	 	 	 
3189	300.147	260.436	 	 	 	 
3190	300.221	260.736	 	 	 	 
3191	300.098	261.036	 	 	 	 
3192	300.147	261.337	 	 	 	 
3193	300.123	261.637	 	 	 	 
3194	300.074	261.937	 	 	 	 
3195	300.000	262.237	 	 	 	 
3196	300.024	262.537	 	 	 	 
3197	300.098	262.837	 	 	 	 
3198	300.074	263.137	 	 	 	 
3199	300.172	263.437	 	 	 	 
3200	300.123	263.737	 	 	 	 
3201	300.049	264.037	 	 	 	 
3202	300.049	264.337	 	 	 	 
3203	300.049	264.638	 	 	 	 
3204	300.049	264.938	 	 	 	 
3205	300.074	265.238	 	 	 	 
3206	300.024	265.538	 	 	 	 
3207	300.000	265.838	 	 	 	 
3208	299.975	266.138	 	 	 	 
3209	300.000	266.438	 	 	 	 
3210	300.000	266.738	 	 	 	 
3211	300.074	267.038	 	 	 	 
3212	300.000	267.338	 	 	 	 
3213	300.074	267.638	 	 	 	 
3214	300.049	267.938	 	 	 	 
3215	300.024	268.238	 	 	 	 
3216	300.049	268.538	 	 	 	 
3217	300.024	268.838	 	 	 	 
3218	300.049	269.138	 	 	 	 
3219	300.098	269.438	 	 	 	 
3220	300.098	269.738	 	 	 	 
3221	300.024	270.038	 	 	 	 
3222	300.123	270.338	 	 	 	 
3223	300.147	270.638	 	 	 	 
3224	300.037	270.938	 	 	 	 
3225	300.049	271.239	 	 	 	 
3226	299.975	271.538	 	 	 	 
3227	300.049	271.839	 	 	 	 
3228	299.975	272.139	 	 	 	 
3229	299.951	272.438	 	 	 	 
3230	300.049	272.739	 	 	 	 
3231	299.902	273.038	 	 	 	 
3232	300.000	273.338	 	 	 	 
3233	299.926	273.638	 	 	 	 
3234	300.049	273.938	 	 	 	 
3235	299.951	274.238	 	 	 	 
3236	300.074	274.538	 	 	 	 
3237	299.975	274.838	 	 	 	 
3238	299.975	275.138	 	 	 	 
3239	299.926	275.438	 	 	 	 
3240	299.902	275.738	 	 	 	 
3241	299.951	276.038	 	 	 	 
3242	300.000	276.338	 	 	 	 
3243	299.828	276.638	 	 	 	 
3244	299.877	276.938	 	 	 	 
3245	299.926	277.238	 	 	 	 
3246	300.000	277.538	 	 	 	 
3247	300.000	277.838	 	 	 	 
3248	300.000	278.138	 	 	 	 
3249	300.024	278.438	 	 	 	 
3250	299.951	278.738	 	 	 	 
3251	299.926	279.038	 	 	 	 
3252	299.951	279.338	 	 	 	 
3253	299.926	279.638	 	 	 	 
3254	299.926	279.938	 	 	 	 
3255	299.975	280.237	 	 	 	 
3256	299.877	280.537	 	 	 	 
3257	300.024	280.837	 	 	 	 
3258	299.926	281.137	 	 	 	 
3259	299.951	281.437	 	 	 	 
3260	299.951	281.737	 	 	 	 
3261	300.000	282.037	 	 	 	 
3262	299.902	282.337	 	 	 	 
3263	299.951	282.637	 	 	 	 
3264	299.926	282.937	 	 	 	 
3265	299.951	283.237	 	 	 	 
3266	299.975	283.537	 	 	 	 
3267	299.926	283.837	 	 	 	 
3268	299.951	284.137	 	 	 	 
3269	300.000	284.437	 	 	 	 
3270	299.926	284.737	 	 	 	 
3271	299.926	285.037	 	 	 	 
3272	299.877	285.336	 	 	 	 
3273	300.024	285.637	 	 	 	 
3274	299.926	285.936	 	 	 	 
3275	300.049	286.236	 	 	 	 
3276	300.000	286.536	 	 	 	 
3277	300.074	286.837	 	 	 	 
3278	300.024	287.137	 	 	 	 
3279	300.000	287.437	 	 	 	 
3280	300.000	287.737	 	 	 	 
3281	299.951	288.037	 	 	 	 
3282	299.877	288.336	 	 	 	 
3283	299.926	288.636	 	 	 	 
3284	299.926	288.936	 	 	 	 
3285	299.902	289.236	 	 	 	 
3286	299.804	289.536	 	 	 	 
3287	299.804	289.836	 	 	 	 
3288	299.951	290.136	 	 	 	 
3289	299.951	290.436	 	 	 	 
3290	300.000	290.736	 	 	 	 
3291	299.902	291.036	 	 	 	 
3292	299.951	291.336	 	 	 	 
3293	299.951	291.636	 	 	 	 
3294	299.853	291.935	 	 	 	 
3295	299.902	292.235	 	 	 	 
3296	299.902	292.535	 	 	 	 
3297	299.902	292.835	 	 	 	 
3298	299.951	293.135	 	 	 	 
3299	299.951	293.435	 	 	 	 
3300	299.877	293.735	 	 	 	 
3301	299.804	294.035	 	 	 	 
3302	299.877	294.335	 	 	 	 
3303	299.877	294.634	 	 	 	 
3304	299.853	294.934	 	 	 	 
3305	299.828	295.234	 	 	 	 
3306	299.853	295.534	 	 	 	 
3307	299.951	295.834	 	 	 	 
3308	299.877	296.134	 	 	 	 
3309	299.877	296.434	 	 	 	 
3310	299.926	296.734	 	 	 	 
3311	299.853	297.033	 	 	 	 
3312	299.828	297.333	 	 	 	 
3313	299.779	297.633	 	 	 	 
3314	299.853	297.933	 	 	 	 
3315	299.853	298.233	 	 	 	 
3316	299.853	298.533	 	 	 	 
3317	299.877	298.832	 	 	 	 
3318	299.828	299.132	 	 	 	 
3319	299.804	299.432	 	 	 	 
3320	299.804	299.732	 	 	 	 
3321	299.804	300.032	 	 	 	 
3322	299.681	300.331	 	 	 	 
3323	299.779	300.631	 	 	 	 
3324	299.779	300.931	 	 	 	 
3325	299.804	301.231	 	 	 	 
3326	299.877	301.531	 	 	 	 
3327	299.853	301.830	 	 	 	 
3328	299.828	302.130	 	 	 	 
3329	299.853	302.430	 	 	 	 
3330	299.816	302.730	 	 	 	 
3331	299.828	303.030	 	 	 	 
3332	299.902	303.330	 	 	 	 
3333	299.779	303.629	 	 	 	 
3334	299.779	303.929	 	 	 	 
3335	299.828	304.229	 	 	 	 
3336	299.779	304.529	 	 	 	 
3337	299.779	304.829	 	 	 	 
3338	299.853	305.128	 	 	 	 
3339	299.755	305.428	 	 	 	 
3340	299.828	305.728	 	 	 	 
3341	299.902	306.028	 	 	 	 
3342	299.877	306.328	 	 	 	 
3343	299.853	306.628	 	 	 	 
3344	299.779	306.928	 	 	 	 
3345	299.779	307.227	 	 	 	 
3346	299.779	307.527	 	 	 	 
3347	299.853	307.827	 	 	 	 
3348	299.804	308.127	 	 	 	 
3349	299.877	308.427	 	 	 	 
3350	299.877	308.726	 	 	 	 
3351	299.853	309.026	 	 	 	 
3352	299.828	309.326	 	 	 	 
3353	299.853	309.626	 	 	 	 
3354	299.804	309.926	 	 	 	 
3355	299.853	310.226	 	 	 	 
3356	299.779	310.525	 	 	 	 
3357	299.681	310.825	 	 	 	 
3358	299.828	311.125	 	 	 	 
3359	299.828	311.425	 	 	 	 
3360	299.853	311.725	 	 	 	 
3361	299.877	312.024	 	 	 	 
3362	299.877	312.324	 	 	 	 
3363	299.804	312.624	 	 	 	 
3364	299.902	312.924	 	 	 	 
3365	299.804	313.224	 	 	 	 
3366	299.853	313.524	 	 	 	 
3367	299.853	313.824	 	 	 	 
3368	299.877	314.123	 	 	 	 
3369	299.804	314.423	 	 	 	 
3370	299.877	314.723	 	 	 	 
3371	299.877	315.023	 	 	 	 
3372	299.853	315.323	 	 	 	 
3373	299.902	315.623	 	 	 	 
3374	299.828	315.923	 	 	 	 
3375	299.951	316.223	 	 	 	 
3376	299.902	316.522	 	 	 	 
3377	299.828	316.822	 	 	 	 
3378	299.926	317.122	 	 	 	 
3379	299.828	317.422	 	 	 	 
3380	299.853	317.722	 	 	 	 
3381	299.804	318.022	 	 	 	 
3382	299.828	318.322	 	 	 	 
3383	299.853	318.621	 	 	 	 
3384	299.926	318.921	 	 	 	 
3385	299.828	319.221	 	 	 	 
3386	299.779	319.521	 	 	 	 
3387	299.804	319.821	 	 	 	 
3388	299.853	320.121	 	 	 	 
3389	299.853	320.420	 	 	 	 
3390	299.828	320.720	 	 	 	 
3391	299.853	321.020	 	 	 	 
3392	299.779	321.320	 	 	 	 
3393	299.804	321.620	 	 	 	 
3394	299.779	321.919	 	 	 	 
3395	299.853	322.219	 	 	 	 
3396	299.779	322.519	 	 	 	 
3397	299.877	322.819	 	 	 	 
3398	299.828	323.119	 	 	 	 
3399	299.779	323.419	 	 	 	 
3400	299.804	323.718	 	 	 	 
3401	299.779	324.018	 	 	 	 
3402	299.828	324.318	 	 	 	 
3403	299.804	324.618	 	 	 	 
3404	299.804	324.918	 	 	 	 
3405	299.828	325.217	 	 	 	 
3406	299.951	325.517	 	 	 	 
3407	299.779	325.817	 	 	 	 
3408	299.730	326.117	 	 	 	 
3409	299.779	326.417	 	 	 	 
3410	299.755	326.716	 	 	 	 
3411	299.705	327.016	 	 	 	 
3412	299.730	327.316	 	 	 	 
3413	299.804	327.616	 	 	 	 
3414	299.779	327.915	 	 	 	 
3415	299.804	328.215	 	 	 	 
3416	299.804	328.515	 	 	 	 
3417	299.755	328.815	 	 	 	 
3418	299.755	329.115	 	 	 	 
3419	299.779	329.414	 	 	 	 
3420	299.828	329.714	 	 	 	 
3421	299.681	330.014	 	 	 	 
3422	299.755	330.314	 	 	 	 
3423	299.681	330.613	 	 	 	 
3424	299.779	330.913	 	 	 	 
3425	299.853	331.213	 	 	 	 
3426	299.705	331.513	 	 	 	 
3427	299.705	331.812	 	 	 	 
3428	299.828	332.112	 	 	 	 
3429	299.828	332.412	 	 	 	 
3430	299.705	332.712	 	 	 	 
3431	299.877	333.012	 	 	 	 
3432	299.779	333.311	 	 	 	 
3433	299.730	333.611	 	 	 	 
3434	299.705	333.911	 	 	 	 
3435	299.755	334.211	 	 	 	 
3436	299.797	334.510	 	 	 	 
3437	299.730	334.810	 	 	 	 
3438	299.730	335.110	 	 	 	 
3439	299.804	335.410	 	 	 	 
3440	299.828	335.709	 	 	 	 
3441	299.755	336.009	 	 	 	 
3442	299.705	336.309	 	 	 	 
3443	299.877	336.609	 	 	 	 
3444	299.853	336.909	 	 	 	 
3445	299.779	337.208	 	 	 	 
3446	299.804	337.508	 	 	 	 
3447	299.779	337.808	 	 	 	 
3448	299.853	338.108	 	 	 	 
3449	299.804	338.408	 	 	 	 
3450	299.779	338.707	 	 	 	 
3451	299.828	339.007	 	 	 	 
3452	299.828	339.307	 	 	 	 
3453	299.705	339.607	 	 	 	 
3454	299.804	339.907	 	 	 	 
3455	299.755	340.206	 	 	 	 
3456	299.755	340.506	 	 	 	 
3457	299.804	340.806	 	 	 	 
3458	299.804	341.106	 	 	 	 
3459	299.828	341.406	 	 	 	 
3460	299.877	341.705	 	 	 	 
3461	299.804	342.005	 	 	 	 
3462	299.779	342.305	 	 	 	 
3463	299.877	342.605	 	 	 	 
3464	299.828	342.905	 	 	 	 
3465	299.877	343.205	 	 	 	 
3466	299.828	343.504	 	 	 	 
3467	299.853	343.804	 	 	 	 
3468	299.902	344.104	 	 	 	 
3469	299.804	344.404	 	 	 	 
3470	299.804	344.704	 	 	 	 
3471	299.755	345.004	 	 	 	 
3472	299.828	345.303	 	 	 	 
3473	299.779	345.603	 	 	 	 
3474	299.877	345.903	 	 	 	 
3475	299.828	346.203	 	 	 	 
3476	299.926	346.503	 	 	 	 
3477	299.828	346.803	 	 	 	 
3478	299.730	347.102	 	 	 	 
3479	299.877	347.402	 	 	 	 
3480	299.828	347.702	 	 	 	 
3481	299.853	348.002	 	 	 	 
3482	299.755	348.302	 	 	 	 
3483	299.926	348.602	 	 	 	 
3484	299.828	348.901	 	 	 	 
3485	299.804	349.201	 	 	 	 
3486	299.877	349.501	 	 	 	 
3487	299.804	349.801	 	 	 	 
3488	299.926	350.101	 	 	 	 
3489	299.797	350.401	 	 	 	 
3490	299.877	350.700	 	 	 	 
3491	299.804	351.000	 	 	 	 
3492	299.804	351.300	 	 	 	 
3493	299.951	351.600	 	 	 	 
3494	299.975	351.900	 	 	 	 
3495	299.902	352.200	 	 	 	 
3496	299.877	352.500	 	 	 	 
3497	299.877	352.800	 	 	 	 
3498	299.902	353.100	 	 	 	 
3499	299.877	353.399	 	 	 	 
3500	299.951	353.699	 	 	 	 
3501	299.926	353.999	 	 	 	 
3502	299.951	354.299	 	 	 	 
3503	299.902	354.599	 	 	 	 
3504	299.804	354.899	 	 	 	 
3505	299.853	355.199	 	 	 	 
3506	299.951	355.499	 	 	 	 
3507	299.828	355.799	 	 	 	 
3508	299.804	356.098	 	 	 	 
3509	299.902	356.398	 	 	 	 
3510	299.828	356.698	 	 	 	 
3511	299.804	356.998	 	 	 	 
3512	299.828	357.298	 	 	 	 
3513	299.730	357.598	 	 	 	 
3514	299.705	357.897	 	 	 	 
3515	299.853	358.197	 	 	 	 
3516	299.681	358.497	 	 	 	 
3517	299.755	358.796	 	 	 	 
3518	299.804	359.096	 	 	 	 
3519	299.853	359.396	 	 	 	 
3520	299.755	359.696	 	 	 	 
3521	299.632	359.996	 	 	 	 
3522	299.705	360.295	 	 	 	 
3523	299.730	360.595	 	 	 	 
3524	299.730	360.895	 	 	 	 
3525	299.632	361.194	 	 	 	 
3526	299.705	361.494	 	 	 	 
3527	299.804	361.794	 	 	 	 
3528	299.730	362.094	 	 	 	 
3529	299.779	362.393	 	 	 	 
3530	299.705	362.693	 	 	 	 
3531	299.705	362.993	 	 	 	 
3532	299.705	363.292	 	 	 	 
3533	299.681	363.592	 	 	 	 
3534	299.755	363.892	 	 	 	 
3535	299.804	364.192	 	 	 	 
3536	299.804	364.492	 	 	 	 
3537	299.804	364.791	 	 	 	 
3538	299.755	365.091	 	 	 	 
3539	299.804	365.391	 	 	 	 
3540	299.804	365.691	 	 	 	 
3541	299.705	365.990	 	 	 	 
3542	299.761	366.290	 	 	 	 
3543	299.853	366.590	 	 	 	 
3544	299.828	366.890	 	 	 	 
3545	299.828	367.190	 	 	 	 
3546	299.755	367.489	 	 	 	 
3547	299.853	367.789	 	 	 	 
3548	299.779	368.089	 	 	 	 
3549	299.755	368.389	 	 	 	 
3550	299.755	368.689	 	 	 	 
3551	299.755	368.988	 	 	 	 
3552	299.705	369.288	 	 	 	 
3553	299.755	369.588	 	 	 	 
3554	299.804	369.888	 	 	 	 
3555	299.828	370.187	 	 	 	 
3556	299.877	370.487	 	 	 	 
3557	299.681	370.787	 	 	 	 
3558	299.755	371.087	 	 	 	 
3559	299.877	371.387	 	 	 	 
3560	299.755	371.686	 	 	 	 
3561	299.804	371.986	 	 	 	 
3562	299.730	372.286	 	 	 	 
3563	299.755	372.586	 	 	 	 
3564	299.828	372.885	 	 	 	 
3565	299.730	373.185	 	 	 	 
3566	299.779	373.485	 	 	 	 
3567	299.853	373.785	 	 	 	 
3568	299.804	374.085	 	 	 	 
3569	299.853	374.384	 	 	 	 
3570	299.828	374.684	 	 	 	 
3571	299.804	374.984	 	 	 	 
3572	299.853	375.284	 	 	 	 
3573	299.828	375.584	 	 	 	 
3574	299.755	375.884	 	 	 	 
3575	299.853	376.183	 	 	 	 
3576	299.828	376.483	 	 	 	 
3577	299.853	376.783	 	 	 	 
3578	299.779	377.083	 	 	 	 
3579	299.755	377.383	 	 	 	 
3580	299.853	377.682	 	 	 	 
3581	299.755	377.982	 	 	 	 
3582	299.779	378.282	 	 	 	 
3583	299.828	378.582	 	 	 	 
3584	299.828	378.882	 	 	 	 
3585	299.853	379.182	 	 	 	 
3586	299.804	379.481	 	 	 	 
3587	299.804	379.781	 	 	 	 
3588	299.828	380.081	 	 	 	 
3589	299.804	380.381	 	 	 	 
3590	299.853	380.681	 	 	 	 
3591	299.853	380.980	 	 	 	 
3592	299.779	381.280	 	 	 	 
3593	299.755	381.580	 	 	 	 
3594	299.828	381.880	 	 	 	 
3595	299.853	382.180	 	 	 	 
3596	299.755	382.479	 	 	 	 
3597	299.804	382.779	 	 	 	 
3598	299.779	383.079	 	 	 	 
3599	299.755	383.379	 	 	 	 
3600	299.804	383.679	 	 	 	 
3601	299.755	383.978	 	 	 	 
3602	299.779	384.278	 	 	 	 
3603	299.804	384.578	 	 	 	 
3604	299.730	384.878	 	 	 	 
3605	299.804	385.177	 	 	 	 
3606	299.828	385.477	 	 	 	 
3607	299.755	385.777	 	 	 	 
3608	299.828	386.077	 	 	 	 
3609	299.828	386.377	 	 	 	 
3610	299.779	386.676	 	 	 	 
3611	299.705	386.976	 	 	 	 
